COUNTY_NAME,2002,2007,2012,2017,2022
SPALDING,90.0,818.0,948.0,1331.0,697.0
STEPHENS,105162.0,71618.0,63724.0,98351.0,75187.0
STEWART,27.0,0.0,72.0,682.0,73.0
TALBOT,0.0,97.0,70.0,119.0,0.0
TALIAFERRO,0.0,0.0,112.0,0.0,48.0
TATTNALL,246081.0,303900.0,345404.0,319905.0,155780.0
TELFAIR,0.0,840.0,638.0,805.0,246.0
TERRELL,0.0,83.0,127.0,116.0,188.0
THOMAS,0.0,0.0,0.0,392.0,0.0
TIFT,0.0,242.0,84.0,580.0,264.0
TOOMBS,82419.0,107322.0,100755.0,0.0,115486.0
TOWNS,0.0,58.0,106.0,172.0,190.0
TREUTLEN,0.0,227.0,624.0,214.0,779.0
TROUP,347.0,1340.0,535.0,1292.0,1084.0
TURNER,0.0,197.0,210.0,214.0,79.0
TWIGGS,0.0,724.0,57.0,492.0,216.0
UPSON,134.0,281.0,727.0,607.0,727.0
WARE,0.0,0.0,0.0,0.0,427.0
WARREN,0.0,504.0,454.0,425.0,283.0
WAYNE,0.0,604389.0,706530.0,263742.0,264015.0
WEBSTER,0.0,0.0,100.0,200.0,0.0
WHEELER,0.0,0.0,52.0,85.0,305.0
WHITFIELD,245882.0,240295.0,259886.0,185549.0,193611.0
WILKES,135.0,101.0,354.0,0.0,979.0
WILKINSON,0.0,188.0,1065.0,554.0,714.0
WORTH,142.0,0.0,309.0,83892.0,120719.0
HAWAII,0.0,0.0,0.0,7999.0,10218.0
HONOLULU,408739.0,0.0,0.0,0.0,278241.0
KAUAI,2172.0,402.0,1623.0,1059.0,3017.0
MAUI & KALAWAO,0.0,0.0,0.0,0.0,6884.0
MAUI & KALWAO,0.0,824.0,0.0,0.0,0.0
ADA,1931.0,1948.0,5936.0,5156.0,4662.0
BANNOCK,573.0,690.0,3340.0,2423.0,3448.0
BEAR LAKE,230.0,165.0,409.0,543.0,646.0
BENEWAH,272.0,323.0,554.0,761.0,962.0
BINGHAM,769.0,899.0,1903.0,2673.0,3548.0
